Name,Code
中海紫御社区居委会,1.10101E+11
百荣嘉园社区居委会,1.10101E+11
管村社区居委会,1.10101E+11
桃园社区居委会,1.10101E+11
民主北街社区居委会,1.10101E+11
琉璃井社区居委会,1.10101E+11
桃杨路社区居委会,1.10101E+11
杨家园社区居委会,1.10101E+11
李村社区居委会,1.10101E+11
宝华里社区居委会,1.10101E+11
定安里社区居委会,1.10101E+11
安乐林社区居委会,1.10101E+11
景泰社区居委会,1.10101E+11
永铁苑社区居委会,1.10101E+11
天天家园社区居委会,1.10101E+11
富莱茵社区居委会,1.10101E+11
革新西里社区居委会,1.10101E+11
革新里社区居委会,1.10101E+11
Name,Code
府右街南社区居委会,1.10102E+11
西交民巷社区居委会,1.10102E+11
北新华街社区居委会,1.10102E+11
六部口社区居委会,1.10102E+11
和平门社区居委会,1.10102E+11
钟声社区居委会,1.10102E+11
太仆寺街社区居委会,1.10102E+11
西黄城根南街社区居委会,1.10102E+11
义达里社区居委会,1.10102E+11
西单北社区居委会,1.10102E+11
未英社区居委会,1.10102E+11
Name,Code
西里二区社区居委会,1.10102E+11
西里一区社区居委会,1.10102E+11
西里四区社区居委会,1.10102E+11
北草厂社区居委会,1.10102E+11
西里三区社区居委会,1.10102E+11
玉桃园社区居委会,1.10102E+11
西四北头条社区居委会,1.10102E+11
西四北三条社区居委会,1.10102E+11
西四北六条社区居委会,1.10102E+11
育德社区居委会,1.10102E+11
前公用社区居委会,1.10102E+11
半壁街社区居委会,1.10102E+11
南小街社区居委会,1.10102E+11
冠英园社区居委会,1.10102E+11
大觉社区居委会,1.10102E+11
富国里社区居委会,1.10102E+11
安平巷社区居委会,1.10102E+11
官园社区居委会,1.10102E+11
宫门口社区居委会,1.10102E+11
北顺社区居委会,1.10102E+11
中直社区居委会,1.10102E+11
Name,Code
月坛社区居委会,1.10102E+11
社会路社区居委会,1.10102E+11
铁道部住宅区第三社区居委会,1.10102E+11
三里河一区社区居委会,1.10102E+11
南沙沟社区居委会,1.10102E+11
复兴门北大街社区居委会,1.10102E+11
铁道部住宅区第二、二社区居委会,1.10102E+11
复兴门外大街甲7号院社区居委会,1.10102E+11
三里河二区社区居委会,1.10102E+11
三里河三区第一社区居委会,1.10102E+11
三里河三区第三社区居委会,1.10102E+11
南礼士路社区居委会,1.10102E+11
木樨地社区居委会,1.10102E+11
复兴门外社区居委会,1.10102E+11
全国总工会住宅区社区居委会,1.10102E+11
白云观社区居委会,1.10102E+11
真武庙社区居委会,1.10102E+11
广电总局住宅区第二社区居委会,1.10102E+11
西便门社区居委会,1.10102E+11
铁道部住宅区第二、一社区居委会,1.10102E+11
广电总局住宅区第一社区居委会,1.10102E+11
汽车局河南社区居委会,1.10102E+11
汽车局河北社区居委会,1.10102E+11
公安住宅区社区居委会,1.10102E+11
铁道部住宅区第四社区居委会,1.10102E+11
三里河社区居委会,1.10102E+11
Name,Code
文兴街社区居委会,1.10102E+11
朝阳庵社区居委会,1.10102E+11
三塔社区居委会,1.10102E+11
新华南社区居委会,1.10102E+11
百万庄东社区居委会,1.10102E+11
百万庄西社区居委会,1.10102E+11
车公庄社区居委会,1.10102E+11
新华东社区居委会,1.10102E+11
新华里社区居委会,1.10102E+11
榆树馆社区居委会,1.10102E+11
德宝社区居委会,1.10102E+11
团结社区居委会,1.10102E+11
北营房西里社区居委会,1.10102E+11
北营房东里社区居委会,1.10102E+11
黄瓜园社区居委会,1.10102E+11
露园社区居委会,1.10102E+11
阜外西社区居委会,1.10102E+11
洪茂沟社区居委会,1.10102E+11
阜外东社区居委会,1.10102E+11
南营房社区居委会,1.10102E+11
万明园社区居委会,1.10102E+11
滨河社区居委会,1.10102E+11
扣钟社区居委会,1.10102E+11
Name,Code
安德路南社区居委会,1.10102E+11
安德路北社区居委会,1.10102E+11
德胜里社区居委会,1.10102E+11
德外大街西社区居委会,1.10102E+11
新明家园社区居委会,1.10102E+11
新风中直社区居委会,1.10102E+11
新外大街北社区居委会,1.10102E+11
新康社区居委会,1.10102E+11
马甸社区居委会,1.10102E+11
人定湖西里社区居委会,1.10102E+11
黄寺大街西社区居委会,1.10102E+11
双旗杆社区居委会,1.10102E+11
北广社区居委会,1.10102E+11
黄寺大街24号社区居委会,1.10102E+11
裕中西里社区居委会,1.10102E+11
裕中东里社区居委会,1.10102E+11
阳光丽景社区居委会,1.10102E+11
德外大街东社区居委会,1.10102E+11
六铺炕北小街社区居委会,1.10102E+11
六铺炕南小街居委会,1.10102E+11
Name,Code
京畿道社区居委会,1.10102E+11
西太平街社区居委会,1.10102E+11
二龙路社区居委会,1.10102E+11
东太平街社区居委会,1.10102E+11
温家街社区居委会,1.10102E+11
受水河社区居委会,1.10102E+11
文昌社区居委会,1.10102E+11
手帕社区居委会,1.10102E+11
新文化街社区居委会,1.10102E+11
新华社社区居委会,1.10102E+11
中央音乐学院社区居委会,1.10102E+11
教育部社区居委会,1.10102E+11
民康社区居委会,1.10102E+11
丰汇园社区居委会,1.10102E+11
宏汇园社区居委会,1.10102E+11
丰融园社区居委会,1.10102E+11
丰盛社区居委会,1.10102E+11
大院社区居委会,1.10102E+11
砖塔社区居委会,1.10102E+11
华嘉社区居委会,1.10102E+11
Name,Code
西四北社区居委会,1.10102E+11
西什库社区居委会,1.10102E+11
爱民街社区居委会,1.10102E+11
大红罗社区居委会,1.10102E+11
西巷社区居委会,1.10102E+11
护国寺社区居委会,1.10102E+11
前铁社区居委会,1.10102E+11
柳荫街社区居委会,1.10102E+11
兴华社区居委会,1.10102E+11
松树街社区居委会,1.10102E+11
白米社区居委会,1.10102E+11
景山社区居委会,1.10102E+11
米粮库社区居委会,1.10102E+11
旧鼓楼社区居委会,1.10102E+11
双寺社区居委会,1.10102E+11
鼓西社区居委会,1.10102E+11
后海社区居委会,1.10102E+11
苇坑社区居委会,1.10102E+11
后海西沿社区居委会,1.10102E+11
西海社区居委会,1.10102E+11
四环社区居委会,1.10102E+11
前海社区居委会,1.10102E+11
Name,Code
前门西河沿社区居委会,1.10102E+11
延寿街社区居委会,1.10102E+11
三井社区居委会,1.10102E+11
大栅栏西街社区居委会,1.10102E+11
石头社区居委会,1.10102E+11
铁树斜街社区居委会,1.10102E+11
百顺社区居委会,1.10102E+11
大安澜营社区居委会,1.10102E+11
煤市街东社区居委会,1.10102E+11
Name,Code
留学路社区居委会,1.10102E+11
香厂路社区居委会,1.10102E+11
天桥小区社区居委会,1.10102E+11
禄长街社区居委会,1.10102E+11
先农坛社区居委会,1.10102E+11
永安路社区居委会,1.10102E+11
虎坊路社区居委会,1.10102E+11
太平街社区居委会,1.10102E+11
福长街社区居委会,1.10102E+11
Name,Code
宣武门外东大街社区居委会,1.10102E+11
琉璃厂西街社区居委会,1.10102E+11
椿树园社区居委会,1.10102E+11
四川营社区居委会,1.10102E+11
梁家园社区居委会,1.10102E+11
香炉营社区居委会,1.10102E+11
永光社区居委会,1.10102E+11
Name,Code
米市社区居委会,1.10102E+11
粉房琉璃街社区居委会,1.10102E+11
福州馆社区居委会,1.10102E+11
黑窑厂社区居委会,1.10102E+11
龙泉社区居委会,1.10102E+11
红土店社区居委会,1.10102E+11
南华里社区居委会,1.10102E+11
新兴里居委会,1.10102E+11
壹瓶社区居委会,1.10102E+11
大吉巷社区居委会,1.10102E+11
Name,Code
西便门西里社区居委会,1.10102E+11
西便门东里社区居委会,1.10102E+11
槐柏树街北里社区居委会,1.10102E+11
长椿街西社区居委会,1.10102E+11
槐柏树街南里社区居委会,1.10102E+11
核桃园社区居委会,1.10102E+11
报国寺社区居委会,1.10102E+11
上斜街社区居委会,1.10102E+11
宣武门西大街社区居委会,1.10102E+11
三庙街社区居委会,1.10102E+11
康乐里社区居委会,1.10102E+11
广安东里社区居委会,1.10102E+11
大街东社区居委会,1.10102E+11
老墙根社区居委会,1.10102E+11
长椿街社区居委会,1.10102E+11
西便门内社区居委会,1.10102E+11
长椿里社区居委会,1.10102E+11
校场社区居委会,1.10102E+11
Name,Code
牛街东里社区居委会,1.10102E+11
春风社区居委会,1.10102E+11
钢院社区居委会,1.10102E+11
南线阁社区居委会,1.10102E+11
菜园北里社区居委会,1.10102E+11
枫桦社区居委会,1.10102E+11
法源寺社区居委会,1.10102E+11
白广路社区居委会,1.10102E+11
牛街西里一区社区居委会,1.10102E+11
牛街西里二区社区居委会,1.10102E+11
Name,Code
双槐里社区居委会,1.10102E+11
右北大街社区居委会,1.10102E+11
樱桃园社区居委会,1.10102E+11
崇效寺社区居委会,1.10102E+11
菜园街社区居委会,1.10102E+11
建功北里社区居委会,1.10102E+11
建功南里社区居委会,1.10102E+11
新安中里社区居委会,1.10102E+11
新安南里社区居委会,1.10102E+11
右内西街社区居委会,1.10102E+11
右内后身社区居委会,1.10102E+11
光源里社区居委会,1.10102E+11
半步桥社区居委会,1.10102E+11
自新路社区居委会,1.10102E+11
里仁街社区居委会,1.10102E+11
万博苑社区居委会,1.10102E+11
清芷园社区居委会,1.10102E+11
平原里北区社区居委会,1.10102E+11
平原里南区社区居委会,1.10102E+11
Name,Code
鸭子桥社区居委会,1.10102E+11
青年湖社区居委会,1.10102E+11
椿树馆社区居委会,1.10102E+11
白菜湾社区居委会,1.10102E+11
车站东街社区居委会,1.10102E+11
车站西街社区居委会,1.10102E+11
车站西街十五号院社区居委会,1.10102E+11
红居南街社区居委会,1.10102E+11
红居街社区居委会,1.10102E+11
手帕口南街社区居委会,1.10102E+11
朗琴园社区居委会,1.10102E+11
红莲南里社区居委会,1.10102E+11
红莲中里社区居委会,1.10102E+11
红莲北里社区居委会,1.10102E+11
湾子街社区居委会,1.10102E+11
马连道社区居委会,1.10102E+11
三义里社区居委会,1.10102E+11
马连道中里社区居委会,1.10102E+11
三义东里社区居委会,1.10102E+11
莲花河社区居委会,1.10102E+11
小马厂西社区居委会,1.10102E+11
天宁寺北里社区居委会,1.10102E+11
天宁寺南里社区居委会,1.10102E+11
手帕口北街社区居委会,1.10102E+11
二热社区居委会,1.10102E+11
乐城社区居委会,1.10102E+11
依莲轩社区居委会,1.10102E+11
蝶翠华庭社区居委会,1.10102E+11
中新佳园社区居委会,1.10102E+11
茶马北街社区居委会,1.10102E+11
茶马南街社区居委会,1.10102E+11
广源社区居委会,1.10102E+11
京铁和园社区居委会,1.10102E+11
小马厂东社区居委会,1.10102E+11
荣丰南社区居委会,1.10102E+11
荣丰北社区居委会,1.10102E+11
茶源社区居委会,1.10102E+11
名苑社区居委会,1.10102E+11
Name,Code
南郎家园社区居委会,1.10105E+11
北郎家园社区居委会,1.10105E+11
永安里社区居委会,1.10105E+11
光华里社区居委会,1.10105E+11
建国里社区居委会,1.10105E+11
秀水社区居委会,1.10105E+11
北郎东社区居委会,1.10105E+11
永安里东社区居委会,1.10105E+11
大北家园社区居民委员会,1.10105E+11
月河社区居民委员会,1.10105E+11
大望家园社区居民委员会,1.10105E+11
Name,Code
体东社区居委会,1.10105E+11
吉庆里社区居委会,1.10105E+11
吉祥里社区居委会,1.10105E+11
三丰里社区居委会,1.10105E+11
雅宝里社区居委会,1.10105E+11
天福园社区居委会,1.10105E+11
芳草地社区居委会,1.10105E+11
Name,Code
金台里社区居委会,1.10105E+11
小庄社区居委会,1.10105E+11
关东店北街社区居委会,1.10105E+11
核桃园社区居委会,1.10105E+11
呼家楼北社区居委会,1.10105E+11
呼家楼南社区居委会,1.10105E+11
金台社区居委会,1.10105E+11
东大桥社区居委会,1.10105E+11
关东店社区居委会,1.10105E+11
新街社区居委会,1.10105E+11
金桐社区居民委员会,1.10105E+11
Name,Code
幸福一村社区居委会,1.10105E+11
幸福二村社区居委会,1.10105E+11
北三里社区居委会,1.10105E+11
东三里社区居委会,1.10105E+11
中三里社区居委会,1.10105E+11
白家庄西里社区居委会,1.10105E+11
中纺里社区居委会,1.10105E+11
南三里社区居民委员会,1.10105E+11
Name,Code
新源里社区居委会,1.10105E+11
三源里社区居委会,1.10105E+11
顺源里社区居委会,1.10105E+11
新源西里社区居委会,1.10105E+11
静安里社区居委会,1.10105E+11
左东里社区居委会,1.10105E+11
左南里社区居委会,1.10105E+11
左北里社区居委会,1.10105E+11
曙光里社区居委会,1.10105E+11
曙光凤凰城社区居民委员会,1.10105E+11
曙光里西社区居民委员会,1.10105E+11
Name,Code
西坝河南里社区居委会,1.10105E+11
西坝河西里社区居委会,1.10105E+11
西坝河中里社区居委会,1.10105E+11
柳芳北里社区居委会,1.10105E+11
柳芳南里社区居委会,1.10105E+11
光熙门北里北社区居委会,1.10105E+11
光熙门北里南社区居委会,1.10105E+11
西坝河东里社区居委会,1.10105E+11
光熙家园社区居委会,1.10105E+11
Name,Code
胜古庄社区居委会,1.10105E+11
樱花园社区居委会,1.10105E+11
和平东街社区居委会,1.10105E+11
砖角楼社区居委会,1.10105E+11
和平家园社区居委会,1.10105E+11
十四区社区居委会,1.10105E+11
小黄庄社区居委会,1.10105E+11
煤炭科技苑社区居委会,1.10105E+11
胜古北社区居委会,1.10105E+11
胜古南社区居民委员会,1.10105E+11
和平家园北社区居民委员会,1.10105E+11
和平西苑社区居民委员会,1.10105E+11
Name,Code
安贞里社区居委会,1.10105E+11
安贞西里社区居委会,1.10105E+11
安华里社区居委会,1.10105E+11
安华西里社区居委会,1.10105E+11
黄寺社区居委会,1.10105E+11
裕民路社区居委会,1.10105E+11
涌溪社区居委会,1.10105E+11
五路居社区居委会,1.10105E+11
安外社区居委会,1.10105E+11
外馆社区居委会,1.10105E+11
Name,Code
安慧里社区居委会,1.10105E+11
安慧里南社区居委会,1.10105E+11
华严北里社区居委会,1.10105E+11
华严北里西社区居委会,1.10105E+11
安翔里社区居委会,1.10105E+11
丝竹园社区居委会,1.10105E+11
北辰东路社区居委会,1.10105E+11
安苑里社区居委会,1.10105E+11
京民社区居委会,1.10105E+11
祁家豁子社区居委会,1.10105E+11
安慧里北社区居民委员会,1.10105E+11
民族园社区居民委员会,1.10105E+11
安苑北里社区居民委员会,1.10105E+11
Name,Code
惠新苑社区居委会,1.10105E+11
惠新北里社区居委会,1.10105E+11
高原街社区居委会,1.10105E+11
小关社区居委会,1.10105E+11
惠新里社区居委会,1.10105E+11
小关东街社区居委会,1.10105E+11
惠新东街社区居委会,1.10105E+11
惠新西街社区居民委员会,1.10105E+11
惠新南里社区居民委员会,1.10105E+11
Name,Code
电子球场社区居委会,1.10105E+11
东路社区居委会,1.10105E+11
红霞路社区居委会,1.10105E+11
南路社区居委会,1.10105E+11
中北路社区居委会,1.10105E+11
大山子社区居委会,1.10105E+11
高家园社区居委会,1.10105E+11
怡思苑社区居委会,1.10105E+11
驼房营西里社区居委会,1.10105E+11
万红路社区居委会,1.10105E+11
银河湾社区居民委员会,1.10105E+11
华信社区居民委员会,1.10105E+11
红霞北社区居民委员会,1.10105E+11
Name,Code
枣营南里社区居委会,1.10105E+11
枣营北里社区居委会,1.10105E+11
霞光里社区居委会,1.10105E+11
农展南里社区居委会,1.10105E+11
朝阳公园社区居委会,1.10105E+11
枣营社区居民委员会,1.10105E+11
亮马社区居民委员会,1.10105E+11
Name,Code
一二条社区居委会,1.10105E+11
三四条社区居委会,1.10105E+11
中路北社区居委会,1.10105E+11
中路南社区居委会,1.10105E+11
水碓子社区居委会,1.10105E+11
南北里社区居委会,1.10105E+11
白家庄东里社区居民委员会,1.10105E+11
三四条北社区居民委员会,1.10105E+11
水碓子东路社区居民委员会,1.10105E+11
Name,Code
十里堡北里社区居委会,1.10105E+11
八里庄北里社区居委会,1.10105E+11
八里庄南里社区居委会,1.10105E+11
晨光社区居委会,1.10105E+11
道家园社区居委会,1.10105E+11
碧水园社区居委会,1.10105E+11
甜水园社区居委会,1.10105E+11
秀水园社区居委会,1.10105E+11
六里屯北里社区居委会,1.10105E+11
炫特家园社区居委会,1.10105E+11
甜水西园社区居委会,1.10105E+11
八里庄北里东社区居民委员会,1.10105E+11
嘉福园社区居民委员会,1.10105E+11
延静寺社区居民委员会,1.10105E+11
炫五社区居民委员会,1.10105E+11
晨光临铁社区居民委员会,1.10105E+11
Name,Code
十里堡社区居委会,1.10105E+11
甘露园社区居委会,1.10105E+11
八里庄东里社区居委会,1.10105E+11
八里庄西里社区居委会,1.10105E+11
红庙社区居委会,1.10105E+11
红庙北里社区居委会,1.10105E+11
延静里社区居委会,1.10105E+11
远洋天地家园社区居委会,1.10105E+11
城市华庭社区居委会,1.10105E+11
朝阳无限社区居委会,1.10105E+11
罗马嘉园社区居委会,1.10105E+11
华贸中心社区居委会,1.10105E+11
十里堡南里社区居委会,1.10105E+11
甘露园中里社区居民委员会,1.10105E+11
十里堡东里社区居民委员会,1.10105E+11
八里庄东里北社区居民委员会,1.10105E+11
延静里东社区居民委员会,1.10105E+11
Name,Code
垂杨柳东里社区居委会,1.10105E+11
垂杨柳西里社区居委会,1.10105E+11
广和里社区居委会,1.10105E+11
双花园社区居委会,1.10105E+11
广外南社区居委会,1.10105E+11
九龙社区居委会,1.10105E+11
大望社区居委会,1.10105E+11
广泉社区居委会,1.10105E+11
富力社区居委会,1.10105E+11
光环社区居委会,1.10105E+11
九龙南社区居委会,1.10105E+11
百子园社区居委会,1.10105E+11
和平村一社区居委会,1.10105E+11
东柏街社区居民委员会,1.10105E+11
九龙山社区居民委员会,1.10105E+11
富力西社区居民委员会,1.10105E+11
黄木厂社区居民委员会,1.10105E+11
茂兴社区居民委员会,1.10105E+11
Name,Code
劲松北社区居委会,1.10105E+11
劲松东社区居委会,1.10105E+11
劲松中社区居委会,1.10105E+11
劲松西社区居委会,1.10105E+11
八棵杨社区居委会,1.10105E+11
大郊亭社区居委会,1.10105E+11
农光里社区居委会,1.10105E+11
农光里中社区居委会,1.10105E+11
农光东里社区居委会,1.10105E+11
磨房北里社区居委会,1.10105E+11
百环社区居委会,1.10105E+11
和谐雅园社区居委会,1.10105E+11
西大望路社区居民委员会,1.10105E+11
首城社区居民委员会,1.10105E+11
西大望路南社区居民委员会,1.10105E+11
百环东社区居民委员会,1.10105E+11
农光里南社区居民委员会,1.10105E+11
Name,Code
磨房南里社区居委会,1.10105E+11
武圣东里社区居委会,1.10105E+11
松榆东里社区居委会,1.10105E+11
松榆里社区居委会,1.10105E+11
松榆西里社区居委会,1.10105E+11
武圣农光社区居委会,1.10105E+11
华威北里社区居委会,1.10105E+11
潘家园东里社区居委会,1.10105E+11
华威西里社区居委会,1.10105E+11
潘家园社区居委会,1.10105E+11
潘家园南里社区居委会,1.10105E+11
华威里社区居委会,1.10105E+11
松榆西里北社区居民委员会,1.10105E+11
武圣西里社区居民委员会,1.10105E+11
华威北里南社区居民委员会,1.10105E+11
潘家园东里西社区居民委员会,1.10105E+11
华威西里南社区居民委员会,1.10105E+11
Name,Code
垡头一区社区居民委员会,1.10105E+11
垡头二区社区居民委员会,1.10105E+11
垡头三区社区居民委员会,1.10105E+11
垡头东里社区居民委员会,1.10105E+11
垡头西里社区居民委员会,1.10105E+11
垡头北里社区居民委员会,1.10105E+11
翠城馨园社区居委会,1.10105E+11
翠城雅园社区居委会,1.10105E+11
翠城趣园社区居委会,1.10105E+11
翠城盛园社区居委会,1.10105E+11
翠城熙园社区居委会,1.10105E+11
双合家园社区居民委员会,1.10105E+11
翠城福园社区居民委员会,1.10105E+11
祈东家园社区居民委员会,1.10105E+11
北焦家园社区居民委员会,1.10105E+11
双美家园社区居民委员会,1.10105E+11
祈安家园社区居民委员会,1.10105E+11
Name,Code
东郊社区居委会,1.10105E+11
百子湾西社区居委会,1.10105E+11
紫南家园社区居委会,1.10105E+11
平乐园社区居委会,1.10105E+11
欢乐谷社区居委会,1.10105E+11
双龙南里社区居委会,1.10105E+11
南新园社区居委会,1.10105E+11
百子湾东社区居委会,1.10105E+11
山水文园社区居委会,1.10105E+11
赛洛城社区居委会,1.10105E+11
百子湾北社区居民委员会,1.10105E+11
广百西路社区居民委员会,1.10105E+11
世纪东方城社区居民委员会,1.10105E+11
广华新城社区居民委员会,1.10105E+11
美景东方社区居民委员会,1.10105E+11
石门社区居民委员会,1.10105E+11
双龙西社区居民委员会,1.10105E+11
华侨城社区居民委员会,1.10105E+11
远景社区居民委员会,1.10105E+11
广华新城东社区居民委员会,1.10105E+11
南新园西社区居民委员会,1.10105E+11
广泰华亭社区居民委员会,1.10105E+11
广泰华苑社区居民委员会,1.10105E+11
楼梓庄村委会,1.10105E+11
大郊亭村委会,1.10105E+11
Name,Code
甘露园南里二区社区居委会,1.10105E+11
大黄庄社区居委会,1.10105E+11
通惠家园社区居委会,1.10105E+11
兴隆家园社区居委会,1.10105E+11
丽景馨居社区居委会,1.10105E+11
八里庄社区居委会,1.10105E+11
甘露园南里一区社区居委会,1.10105E+11
康家园西社区居委会,1.10105E+11
康家园东社区居委会,1.10105E+11
高井社区居委会,1.10105E+11
太平庄南社区居委会,1.10105E+11
